Date,Severity,Source,Type,Domain,Identifier,Info
2025-12-11,Medium,URLHaus,Malicious URL,dps-radar.cfd,https://dps-radar.cfd/download.php,"URLHaus ID: 3731445 | Threat: malware_download | Tags: apk , banker"
pidfs: validate extensible ioctls

Validate extensible ioctls stricter than we do now."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-14008,CVSS: 4.7 | A flaw has been found in dayrui XunRuiCMS up to 4.7.1. This vulnerability affects unknown code of the file admin79f2ec220c7e.php?c=api&m=test_site_domain of the component Projec...
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40219,"In the Linux kernel, the following vulnerability has been resolved:

PCI/IOV: Add PCI rescan-remove locking when enabling/disabling SR-IOV

Before disabling SR-IOV via config sp..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40220,"In the Linux kernel, the following vulnerability has been resolved:

fuse: fix livelock in synchronous file put from fuseblk workers

I observed a hang when running generic/323 ..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40231,"In the Linux kernel, the following vulnerability has been resolved:

vsock: fix lock inversion in vsock_assign_transport()

Syzbot reported a potential lock inversion deadlock b..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40238,"In the Linux kernel, the following vulnerability has been resolved:

net/mlx5: Fix IPsec cleanup over MPV device

When we do mlx5e_detach_netdev() we eventually disable blocking..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40233,"In the Linux kernel, the following vulnerability has been resolved:

ocfs2: clear extent cache after moving/defragmenting extents

The extent map cache can become stale when ext..."
2025-12-04,High,NVD,CVE Vulnerability,NVD,CVE-2025-57212,CVSS: 7.5 | Incorrect access control in the component ApiOrderService.java of platform v1.0.0 allows attackers to access sensitive information via a crafted request.
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40262,"In the Linux kernel, the following vulnerability has been resolved:

Input: imx_sc_key - fix memory corruption on unload

This is supposed to be ""priv"" but we accidentally pass ..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40263,"In the Linux kernel, the following vulnerability has been resolved:

Input: cros_ec_keyb - fix an invalid memory access

If cros_ec_keyb_register_matrix() isn't called (due to
`..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40264,"In the Linux kernel, the following vulnerability has been resolved:

be2net: pass wrb_params in case of OS2BMC

be_insert_vlan_in_pkt() is called with the wrb_params argument be..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40265,"In the Linux kernel, the following vulnerability has been resolved:

vfat: fix missing sb_min_blocksize() return value checks

When emulating an nvme device on qemu with both lo..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40266,"In the Linux kernel, the following vulnerability has been resolved:

KVM: arm64: Check the untrusted offset in FF-A memory share

Verify the offset to prevent OOB access in the ..."
2025-12-04,High,NVD,CVE Vulnerability,NVD,CVE-2025-54158,CVSS: 7.8 | Missing authentication for critical function vulnerability in BeeDrive in Synology BeeDrive for desktop before 1.4.2-13960 allows local users to execute arbitrary code via unspe...
2025-12-04,High,NVD,CVE Vulnerability,NVD,CVE-2025-54159,CVSS: 7.5 | Missing authorization vulnerability in BeeDrive in Synology BeeDrive for desktop before 1.4.2-13960 allows remote attackers to delete arbitrary files via unspecified vectors.
2025-12-04,High,NVD,CVE Vulnerability,NVD,CVE-2025-54160,CVSS: 7.8 | Improper limitation of a pathname to a restricted directory ('Path Traversal') vulnerability in BeeDrive in Synology BeeDrive for desktop before 1.4.2-13960 allows local users t...
2025-12-04,High,NVD,CVE Vulnerability,NVD,CVE-2025-56427,CVSS: 7.5 | Directory Traversal vulnerability in ComposioHQ v.0.7.20 allows a remote attacker to obtain sensitive information via the _download_file_or_dir function.
2025-12-04,High,NVD,CVE Vulnerability,NVD,CVE-2025-57210,CVSS: 7.5 | Incorrect access control in the component ApiPayController.java of platform v1.0.0 allows attackers to access sensitive information via unspecified vectors.
2025-12-04,High,NVD,CVE Vulnerability,NVD,CVE-2025-57213,CVSS: 7.5 | Incorrect access control in the component orderService.queryObject of platform v1.0.0 allows attackers to access sensitive information via a crafted request.
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40260,"In the Linux kernel, the following vulnerability has been resolved:

sched_ext: Fix scx_enable() crash on helper kthread creation failure

A crash was observed when the sched_ex..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-61148,CVSS: 6.5 | An Insecure Direct Object Reference (IDOR) vulnerability in the EduplusCampus 3.0.1 Student Payment API allows authenticated users to access other students personal and financia...
2025-12-04,High,NVD,CVE Vulnerability,NVD,CVE-2024-45539,CVSS: 7.5 | Out-of-bounds write vulnerability in cgi components in Synology DiskStation Manager (DSM) before 7.2.1-69057-2 and 7.2.2-72806 and Synology Unified Controller (DSMUC) before 3.1...
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-63681,"CVSS: 4.3 | open-webui v0.6.33 is vulnerable to Incorrect Access Control. The API /api/tasks/stop/ directly accesses and cancels tasks without verifying user ownership, enabling attackers (..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-65516,"CVSS: 6.1 | A stored cross-site scripting (XSS) vulnerability was discovered in Seafile Community Edition prior to version 13.0.12. When Seafile is configured with the Golang file server, a..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-8074,CVSS: 5.6 | Origin validation error vulnerability in BeeDrive in Synology BeeDrive for desktop before 1.4.3-13973 allows local users to write arbitrary files with non-sensitive information ...
2025-12-04,High,NVD,CVE Vulnerability,NVD,CVE-2025-63364,CVSS: 7.5 | Waveshare RS232/485 TO WIFI ETH (B) Serial to Ethernet/Wi-Fi Gateway Firmware V3.1.1.0: HW 4.3.2.1: Webpage V7.04T.07.002880.0301 was discovered to transmit Administrator creden...
2025-12-04,High,NVD,CVE Vulnerability,NVD,CVE-2025-66287,CVSS: 8.8 | A flaw was found in WebKitGTK. Processing malicious web content can cause an unexpected process crash due to improper memory handling.
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-66373,CVSS: 4.8 | Akamai Ghost on Akamai CDN edge servers before 2025-11-17 has a chunked request body processing error that can result in HTTP request smuggling. When Akamai Ghost receives an in...
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-66516,"Critical XXE in Apache Tika tika-core (1.13-3.2.1), tika-pdf-module (2.0.0-3.2.1) and tika-parsers (1.13-1.28.5) modules on all platforms allows an attacker to carry out XML Ext..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-14011,CVSS: 4.7 | A vulnerability was found in JIZHICMS up to 2.5.5. Impacted is the function commentlist of the file /index.php/admins/Comment/addcomment.html of the component Add Display Name F...
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40261,"In the Linux kernel, the following vulnerability has been resolved:

nvme: nvme-fc: Ensure ->ioerr_work is cancelled in nvme_fc_delete_ctrl()

nvme_fc_delete_assocation() waits ..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40259,"In the Linux kernel, the following vulnerability has been resolved:

scsi: sg: Do not sleep in atomic context

sg_finish_rem_req() calls blk_rq_unmap_user(). The latter function..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40234,"In the Linux kernel, the following vulnerability has been resolved:

platform/x86: alienware-wmi-wmax: Fix NULL pointer dereference in sleep handlers

Devices without the AWCC i..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40246,"In the Linux kernel, the following vulnerability has been resolved:

xfs: fix out of bounds memory read error in symlink repair

xfs/286 produced this report on my test fleet:

..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40235,"In the Linux kernel, the following vulnerability has been resolved:

btrfs: directly free partially initialized fs_info in btrfs_check_leaked_roots()

If fs_info->super_copy or ..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40236,"In the Linux kernel, the following vulnerability has been resolved:

virtio-net: zero unused hash fields

When GSO tunnel is negotiated virtio_net_hdr_tnl_from_skb() tries to
in..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40237,"In the Linux kernel, the following vulnerability has been resolved:

fs/notify: call exportfs_encode_fid with s_umount

Calling intotify_show_fdinfo() on fd watching an overlayf..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40239,"In the Linux kernel, the following vulnerability has been resolved:

net: phy: micrel: always set shared->phydev for LAN8814

Currently, during the LAN8814 PTP probe shared->phy..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40240,"In the Linux kernel, the following vulnerability has been resolved:

sctp: avoid NULL dereference when chunk data buffer is missing

chunk->skb pointer is dereferenced in the if..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40241,"In the Linux kernel, the following vulnerability has been resolved:

erofs: fix crafted invalid cases for encoded extents

Robert recently reported two corrupted images that can..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40242,"In the Linux kernel, the following vulnerability has been resolved:

gfs2: Fix unlikely race in gdlm_put_lock

In gdlm_put_lock(), there is a small window of time in which the
D..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40243,"In the Linux kernel, the following vulnerability has been resolved:

hfs: fix KMSAN uninit-value issue in hfs_find_set_zero_bits()

The syzbot reported issue in hfs_find_set_zer..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40244,"In the Linux kernel, the following vulnerability has been resolved:

hfsplus: fix KMSAN uninit-value issue in __hfsplus_ext_cache_extent()

The syzbot reported issue in __hfsplu..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40245,"In the Linux kernel, the following vulnerability has been resolved:

nios2: ensure that memblock.current_limit is set when setting pfn limits

On nios2, with CONFIG_FLATMEM set,..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40247,"In the Linux kernel, the following vulnerability has been resolved:

drm/msm: Fix pgtable prealloc error path

The following splat was reported:

    Unable to handle kernel NUL..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40258,"In the Linux kernel, the following vulnerability has been resolved:

mptcp: fix race condition in mptcp_schedule_work()

syzbot reported use-after-free in mptcp_schedule_work() ..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40248,"In the Linux kernel, the following vulnerability has been resolved:

vsock: Ignore signal/timeout on connect() if already established

During connect(), acting on a signal/timeo..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40249,"In the Linux kernel, the following vulnerability has been resolved:

gpio: cdev: make sure the cdev fd is still active before emitting events

With the final call to fput() on a..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40250,"In the Linux kernel, the following vulnerability has been resolved:

net/mlx5: Clean up only new IRQ glue on request_irq() failure

The mlx5_irq_alloc() function can inadvertent..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40251,"In the Linux kernel, the following vulnerability has been resolved:

devlink: rate: Unset parent pointer in devl_rate_nodes_destroy

The function devl_rate_nodes_destroy is docu..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40252,"In the Linux kernel, the following vulnerability has been resolved:

net: qlogic/qede: fix potential out-of-bounds read in qede_tpa_cont() and qede_tpa_end()

The loops in 'qede..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40253,"In the Linux kernel, the following vulnerability has been resolved:

s390/ctcm: Fix double-kfree

The function 'mpc_rcvd_sweep_req(mpcginfo)' is called conditionally
from functi..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40254,"In the Linux kernel, the following vulnerability has been resolved:

net: openvswitch: remove never-working support for setting nsh fields

The validation of the set(nsh(...)) a..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40255,"In the Linux kernel, the following vulnerability has been resolved:

net: core: prevent NULL deref in generic_hwtstamp_ioctl_lower()

The ethtool tsconfig Netlink path can trigg..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40256,"In the Linux kernel, the following vulnerability has been resolved:

xfrm: also call xfrm_state_delete_tunnel at destroy time for states that were never added

In commit b441cf3..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40257,"In the Linux kernel, the following vulnerability has been resolved:

mptcp: fix a race in mptcp_pm_del_add_timer()

mptcp_pm_del_add_timer() can call sk_stop_timer_sync(sk, &ent..."
2025-12-04,Critical,NVD,CVE Vulnerability,NVD,CVE-2024-45538,CVSS: 9.6 | Cross-Site Request Forgery (CSRF) vulnerability in WebAPI Framework in Synology DiskStation Manager (DSM) before 7.2.1-69057-2 and 7.2.2-72806 and Synology Unified Controller (D...
